document_id,issue_date,end_date,authorisation_licence,manufacturer_name,bin_iin
"Декларация соответствия ЕАЭС
KZ 7500986.13.12.06574",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ7500986.01.01.005876",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"ЕАЭС KZ7500986.01.01.006273
KZ. 0231077",2023-05-26,2024-05-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
Сертификат соответствия                     № ЕАЭС KZ 7500533.01.01.00875,2023-05-17,2028-05-16,-,"ТОО ""Казахстанская лифтовая компания Казлифт""",181140001435
24-19 от 23.04.2024,,,-,"ТОО ""Мегакам""",140740004233
24-36 от 06.04.2024,,,-,"ТОО ""Мегакам""",140740004233
№ ЕАЭС KZ 7100841.13.12.02750,2023-07-20,2024-07-19,Письмо №25-7/03-6925 от 16.07.2019,"ТОО ""OSS Kazakhstan""",180640032936
№ ЕАЭС KZ 7100841.13.12.01687,2023-02-06,2023-08-06,Письмо №25-7/03-6925 от 16.07.2019,"ТОО ""OSS Kazakhstan""",180640032936
№280324-02,2024-03-28,2025-03-28,Письмо №25-7/03-6925 от 16.07.2019,"ТОО ""OSS Kazakhstan""",180640032936
№0765/2024-ОПС,2024-03-27,,Письмо №25-7/03-6925 от 16.07.2019,"ТОО ""OSS Kazakhstan""",180640032936
ЕАЭС KZ 7500533.13.12.02802,2024-06-15,2025-06-14,Письмо №25-7/03-6925 от 16.07.2019,"ТОО ""OSS Kazakhstan""",180640032936
"KZ.7500317.01.01.01963, KZ.7500317.01.01.01962",2023-12-11,2024-12-11,-,"ТОО ""PLAST INVEST PRODUCTION""",80440017479
KZ.7500317.01.01.02268,2024-05-31,2025-05-31,-,"ТОО ""PLAST INVEST PRODUCTION""",80440017479
Сертификат соответствия KZ.7500669.01.01.01881,2024-03-14,2027-02-08,СГР №KG.11.01.09.008.E.002195.05.24 от 06.05.2024,"ТОО ""3i Materials""(3ай Матириалз)""",220540014875
Сертификат соответствия KZ.7500669.01.01.01882,2024-03-14,2027-02-08,СГР №KG.11.01.09.008.E.002193.05.24 от 06.05.2024,"ТОО ""3i Materials""(3ай Матириалз)""",220540014875
Сертификат соответствия KZ.7500669.01.01.01883,2024-03-14,2027-02-08,СГР №KG.11.01.09.008.E.002194.05.24 от 06.05.2024,"ТОО ""3i Materials""(3ай Матириалз)""",220540014875
№KZ.7500196.01.01.00445,2023-08-28,2025-12-30,-,ТОО «Петропавловский электротехнический завод»,191240005413
KZ.7100841.01.01.03324,2024-04-29,2027-04-09,-,"ТОО ""Фаворит""",980840004201
KZ.7100841.01.01.03325,2024-04-29,2027-04-09,-,"ТОО ""Фаворит""",980840004201
ЕАЭС № KZ.3510317.13.12.03244,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
ЕАЭС № KZ.3510317.13.12.03242,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
сертификат соответствия № ЕАЭС KZ.3510317.01.01.01000,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
сертификат соответствия № ЕАЭС KZ.3510317.01.01.00999,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
сертификат соответствия № ЕАЭС KZ.3510317.01.01.01001,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
декларация о соответствии ЕАЭС № KZ.3510317.13.12.03241,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
декларация о соответствии ЕАЭС № KZ.3510317.13.12.03243,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
сертификат соответствия № ЕАЭС KZ.3510317.01.01.00998,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
декларация о соответствии ЕАЭС № KZ.3510317.13.12.03242,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
декларация о соответствии ЕАЭС № KZ.3510317.13.12.03244,2024-02-02,,-,"Общественное объединение инвалидов ""SMK-Optimism"" Республика Казахстан",190440040525
НаЦЭкс ИП №152/02 от 15.04.2024,,,-,ИП “SakeProMetall”,790605303690
ЕАЭС KZ 7100841.13.12.04604,2024-05-02,2024-11-02,-,ИП “SakeProMetall”,790605303690
№ KZ.7100317.11.02.02695,2019-10-07,2020-10-07,-,"АО ""811 авторемонтный завод КИ""",70640007090
№04-23/240 от 19.05.2022,,,лицензия №0000717 от 29.04.2005,"АО ""811 авторемонтный завод КИ""",70640007090
№ ЕАЭС KZ 7500651.13.12.20523,2024-06-18,2027-06-18,-,"ТОО ""Qazaq contract""",170540031184
№ ЕАЭС KZ 7500651.13.12.20519,2024-06-18,2027-06-18,-,"ТОО ""Qazaq contract""",170540031184
№ ЕАЭС KZ 7500651.01.01.09128,2024-06-18,2027-06-18,-,"ТОО ""Qazaq contract""",170540031184
№ ЕАЭС KZ 7500651.01.01.09129,2024-06-18,2027-06-18,-,"ТОО ""Qazaq contract""",170540031184
Сертификат соответствия №ЕАЭС KZ 7500986.01.01.10436,2024-05-14,2027-05-14,не лицензируется,"Товарищество с ограниченной ответственностью ""Нефтегазовый Сервисный Альянс""",70840000813
Декларация о соответствии ЕАЭС № KZ. 7500651.13.12.20734,2024-06-24,2027-06-24,-,"Общественное объединение ""Общество инвалидов ""Ақниет Holding""",160540016352
Декларация о соответствии ЕАЭС № KZ. 7500651.13.12.20735,2024-06-24,2027-06-24,-,"Общественное объединение ""Общество инвалидов ""Ақниет Holding""",160540016352
Сертификат соответствии ЕАЭС № KZ. 7500651.01.01.09207,2023-08-04,2024-08-04,-,"Общественное объединение ""Общество инвалидов ""Ақниет Holding""",160540016352
Декларация о соответствии ЕАЭС № KZ. 7500651.13.12.20733,2024-06-24,2027-06-24,-,"Общественное объединение ""Общество инвалидов ""Ақниет Holding""",160540016352
№KZ.7500610.01.01.00095,2024-02-21,2025-02-21,№21013571 от 30.03.2021,"ТОО ""Шымкентская Химическая Компания""",160640004441
"«Письмо о соответствии продукции № «091123-07» от 09.11.2023г., выданный ТОО «ФИРМА ТОРГОВАЯ ПАЛАТА»",,,Не лицензируемый вид деятельности,"Товарищество с ограниченной ответственностью ""Petrolcom""",110440001331
ДЕКЛАРАЦИЯ О СООТВЕТСТВИИ ЕАЭС № KZ 7100841.13.12.04527,2024-04-25,,Не лицензируемый вид деятельности,"Товарищество с ограниченной ответственностью ""Petrolcom""",110440001331
"Сертификат соответствия Евразийского экономического союза ЕАЭС KZ 75000986.01.01.10404 «Оборудование информационных технологий: компьютер в комплекте: марка QT, модель CK 01, CK 02, CK 03, моноблок МВ 01, МВ 02»",2024-05-10,2025-05-10,-,"Товарищество с ограниченной ответственностью ""QAZAQ INVESTMENT COMPANY""",171140026706
Сертификат соответствия № KZ.7500551.01.01.00300,2021-10-27,2024-10-08,СГР № KG.11.01.09.013.Е.002518.06.22 от 16.06.22;,"Производственный кооператив ""СТАС и К""",991240006161
"Сертификат соответствия Евразийского экономического союза ЕАЭС KZ 75000986.01.01.10407 «Оборудование информационных технологий: рабочая станция: марка QT, модель RS»",2024-05-10,2025-05-10,-,"Товарищество с ограниченной ответственностью ""QAZAQ INVESTMENT COMPANY""",171140026706
"Сертификат соответствия Евразийского экономического союза ЕАЭС KZ 75000986.01.01.10405 «Оборудование информационных технологий: сервер: марка QT, модель CО 01»",2024-05-10,2025-05-10,-,"Товарищество с ограниченной ответственностью ""QAZAQ INVESTMENT COMPANY""",171140026706
"Сертификат соответствия Евразийского экономического союза ЕАЭС KZ 75000986.01.01.10406 «Оборудование информационных технологий: системный блок: марка QT, модель SB»",2024-05-10,2025-05-10,-,"Товарищество с ограниченной ответственностью ""QAZAQ INVESTMENT COMPANY""",171140026706
"Сертификат соответствия Евразийского экономического союза ЕАЭС KZ 75000986.01.01.10408 «Оборудование информационных технологий: ноутбук: марка QT, модель LT 01, LT 02»",2024-05-10,2025-05-10,-,"Товарищество с ограниченной ответственностью ""QAZAQ INVESTMENT COMPANY""",171140026706
"Сертификат соответствия Евразийского экономического союза  ЕАЭС KZ 75000986.01.01.10409 «Оборудование информационных технологий: интерактивная панель: марка QT, модель IT 01»",2024-05-10,2025-05-10,-,"Товарищество с ограниченной ответственностью ""QAZAQ INVESTMENT COMPANY""",171140026706
№KZ.3510317.24.01.03627,2021-06-01,2024-06-01,-,"ТОО ""Compass solutions ltd""",180140003647
№KZ.3510317.24.01.03628,2021-06-01,2024-06-01,-,"ТОО ""Compass solutions ltd""",180140003647
№KZ.3510317.24.01.03629,2021-06-01,2024-06-01,-,"ТОО ""Compass solutions ltd""",180140003647
№KZ.3510317.24.01.03630,2021-06-01,2024-06-01,-,"ТОО ""Compass solutions ltd""",180140003647
Декларация о сответствии №KZ.3910317.13.12.00002,2024-02-14,2025-02-13,-,ТОО «Альроми»,10740015549
Декларация о сответствии №KZ.3910317.13.12.00003,2024-02-14,2025-02-13,-,ТОО «Альроми»,10740015549
"СЕРТИФИКАТ СООТВЕТСТВИЯ
№ KZ.7500186.00.01.00076",2023-11-30,2026-11-30,-,"ТОО ""АзияShymСервис""",100740014104
Сертификат соответствия № EAЭС KZ7500986.01.01.02709,2022-09-13,2023-09-13,-,"ТОО ""INTELLECT СЕРВИС""",150540021812
декларация о соответствии ЕАЭС KZ 7100841.13.12.05539,2024-07-04,2027-07-03,не лицензируется,"ТОО ""Миратек""",101040016732
справка,,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
KZ 7500361.21.01.41108,2020-09-14,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
KZ.7500361.21.01.41183,2020-12-15,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
KZ.7500361.21.01.41184,2020-12-15,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
KZ.7500361.21.01.41185,2020-12-15,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
Сертификат соответствия № ЕАЭС KZ 7500986.01.01.07974,2023-09-27,2024-09-27,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
Сертификат соответствия № ЕАЭС ЕАЭС KZ 3510317.05.01.00582,2023-03-10,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
Сертификат соответствия № ЕАЭС ЕАЭС KZ 3510317.05.01.00581,2023-03-10,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
Сертификат соответствия № ЕАЭС ЕАЭС KZ 3510317.05.01.00580,2023-03-10,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
Справка,,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
Декларация о соответствии № ЕАЭС KZ 7500533.13.12.02771,2024-06-13,,-,"Акционерное общество ""Завод им.С. М.Кирова""",931240000558
"СТ РК 2907-2016
Информационное письмо
Исх.№03 от 23.07.2024",,,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 1964-2010
Информационное письмо
Исх.№03 от 23.07.2024",,,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 1138-2015
Информационное письмо
Исх.№03 от 23.07.2024",,,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 2910-2016
№ KZ.7500651.01.01.02766",2024-07-29,2025-07-29,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 2753-2015
№ KZ.7500651.01.01.02768",2024-07-29,2025-07-29,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 2732-2015
№ KZ.7500651.01.01.02765",2024-07-29,2025-07-29,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 1140-2015
Информационное письмо
Исх№03 от 23.07.2024",,,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 2761-2015
Информационное письмо 
Исх.№03 от 23.07.2024",,,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 2739-2015
Информационное письмо 
Исх.№03 от 23.07.2024",,,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 3301-2018
Информационное письмо 
Исх.№03 от 23.07.2024",,,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 1964-2010
Информационное письмо 
Исх.№03 от 23.07.2024",,,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 2810-2016
№ KZ.7500651.01.01.02767",2024-07-29,2025-07-29,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"ГОСТ9896-88
№ЕАЭС KZ7500651.13.12.21378",2024-07-29,2029-07-28,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"ГОСТ 31408-2009
№ЕАЭС KZ7500651.01.01.09504",2024-07-29,2027-07-29,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
"СТ РК 1964-2010
№ЕАЭС KZ7500651.01.01.09505",2024-07-29,2027-07-29,-,"Товарищество с ограниченной ответственностью ""Мурагер""",981140002242
